,battery_power,bluetooth,clock_speed,dual_sim,front_camera,four_g,int_memory,m_dep,mobile_wt,n_cores,primary_camera,px_height,px_width,ram,screen_height,screen_width,talk_time,three_g,touch_screen,wifi,price_range
1573,793,yes,1.9,yes,0,yes,43,0.3,124,8,2,15.0,1196,1050,11,9.0,3,yes,yes,yes,low_cost
1574,1628,yes,1.8,yes,11,no,56,0.1,136,2,13,500.0,1713,3358,17,11.0,12,yes,yes,yes,very_high_cost
1575,625,no,2.7,yes,2,no,42,0.8,138,8,3,203.0,1771,2929,10,4.0,17,yes,no,no,high_cost
1576,1110,no,1.5,no,2,yes,12,0.3,153,8,5,961.0,1950,624,9,7.0,15,yes,no,no,low_cost
1577,999,no,1.7,no,6,no,49,0.6,132,1,17,608.0,1970,1598,7,5.616666666666666,8,no,yes,no,medium_cost
1578,1856,no,0.5,yes,0,yes,24,0.1,155,5,1,277.0,1155,2052,17,6.0,10,yes,yes,no,high_cost
1579,1715,no,2.6,yes,9,yes,15,0.6,120,6,20,114.0,1849,1249,16,2.0,4,yes,yes,no,medium_cost
1580,1897,yes,1.9,no,2,yes,54,0.3,154,2,7,630.0,738,412,17,11.0,2,yes,no,no,low_cost
1581,1202,yes,2.4,yes,0,no,19,0.1,122,2,1,404.0,1742,595,19,5.616666666666666,3,no,no,no,low_cost
1582,1171,yes,1.7,yes,2,no,19,0.3,167,7,19,248.0,755,263,6,5.0,8,no,no,no,low_cost
1583,964,no,2.0,no,0,yes,22,0.7,86,8,0,225.0,1234,2577,17,16.0,5,yes,yes,no,high_cost
1584,1973,yes,2.4,yes,6,no,46,0.1,193,4,10,699.0,851,639,6,5.616666666666666,3,no,no,yes,low_cost
1585,1992,yes,0.6,yes,11,no,2,0.1,141,1,14,649.0,895,3206,10,9.0,10,yes,yes,no,very_high_cost
1586,546,yes,2.6,yes,5,no,26,1.0,159,5,15,416.0,1658,1550,7,2.0,3,no,yes,no,medium_cost
1587,1093,no,0.5,no,1,yes,31,0.6,171,2,12,1310.0,1420,1646,12,5.616666666666666,6,yes,yes,no,medium_cost
1588,1880,yes,2.0,no,11,no,35,0.1,200,4,14,930.0,1983,1930,17,7.0,15,no,yes,no,high_cost
1589,1765,no,1.1,no,3,no,11,0.7,87,2,7,835.0,1175,3695,6,5.0,18,yes,no,no,very_high_cost
1590,1640,no,0.5,yes,1,yes,36,0.9,87,8,11,664.0,1806,3235,6,1.0,10,yes,no,yes,very_high_cost
1591,1830,no,0.5,no,0,no,7,0.9,191,6,12,460.0,1583,2334,8,7.0,14,no,yes,no,high_cost
1592,826,no,0.6,no,3,no,62,0.7,187,4,19,778.0,1615,1998,17,4.0,17,no,no,no,medium_cost
1593,1864,no,2.2,no,0,yes,7,0.1,142,1,2,225.0,1545,2258,10,1.0,10,yes,no,no,high_cost
1594,586,yes,0.6,no,16,yes,42,0.3,121,7,17,785.0,1118,1869,12,2.0,7,yes,yes,yes,medium_cost
1595,1206,no,3.0,yes,10,yes,30,0.6,127,3,13,1581.0,1713,1825,7,1.0,4,yes,no,yes,high_cost
1596,832,yes,0.5,yes,1,yes,5,0.1,165,5,2,9.0,1944,3946,12,5.0,14,yes,yes,yes,very_high_cost
1597,848,yes,2.8,no,1,no,8,0.1,103,7,3,7.0,1294,436,10,6.0,15,yes,yes,yes,low_cost
1598,1851,no,2.9,no,0,no,53,0.7,112,6,2,174.0,1175,2678,6,5.616666666666666,8,yes,no,no,high_cost
1599,1166,yes,0.5,no,7,no,59,0.5,80,1,11,437.0,638,3887,8,6.0,7,yes,no,yes,very_high_cost
1600,1776,yes,2.1,yes,10,no,35,0.1,172,4,16,278.0,623,1813,16,13.0,20,yes,yes,yes,medium_cost
1601,1254,yes,1.2,no,2,yes,27,0.2,134,2,10,1288.0,1372,817,14,1.0,16,yes,yes,yes,low_cost
1602,1494,no,1.6,yes,4,yes,24,0.2,101,1,17,979.0,1190,3614,15,12.0,9,yes,no,no,very_high_cost
1603,984,yes,2.2,yes,0,yes,39,0.5,119,8,18,56.0,1931,2013,11,7.0,16,yes,yes,no,medium_cost
1604,1179,yes,0.8,no,1,no,5,0.9,154,5,17,913.0,1429,543,8,7.0,18,no,no,yes,low_cost
1605,513,no,1.9,no,8,no,27,0.4,174,8,13,282.0,710,3400,16,6.0,13,no,yes,yes,high_cost
1606,557,no,0.5,yes,3,no,17,0.2,89,6,4,322.0,710,2623,17,16.0,16,no,no,no,medium_cost
1607,744,no,1.7,yes,0,yes,33,0.5,105,4,2,1252.0,1963,2700,9,3.0,19,yes,no,no,high_cost
1608,1129,yes,0.8,yes,9,yes,21,0.6,116,2,10,1128.0,1702,1400,11,5.616666666666666,13,yes,yes,no,medium_cost
1609,1148,no,2.3,yes,0,yes,58,0.3,170,5,20,606.0,688,3127,10,7.0,11,yes,no,no,high_cost
1610,1793,no,2.7,no,12,yes,44,0.7,175,5,17,655.0,1459,2803,19,9.0,6,yes,yes,yes,very_high_cost
1611,1310,no,2.3,yes,3,no,15,0.2,150,5,11,954.0,970,2518,18,17.0,5,no,yes,yes,high_cost
1612,1604,no,1.2,no,1,no,6,0.5,191,6,15,68.0,1042,3564,7,2.0,2,yes,yes,no,very_high_cost
1613,1676,no,1.6,no,2,no,37,0.2,145,1,3,134.0,1197,2515,14,8.0,4,yes,no,yes,high_cost
1614,1001,no,2.8,yes,1,no,40,0.2,117,3,7,922.0,1836,3654,13,9.0,10,yes,yes,yes,very_high_cost
1615,1086,no,2.7,no,0,yes,24,0.1,135,8,19,1874.0,1976,3930,17,1.0,18,yes,yes,yes,very_high_cost
1616,1986,yes,0.5,yes,7,yes,39,0.1,89,7,19,251.0,599,3476,11,8.0,17,yes,yes,no,very_high_cost
1617,634,yes,0.8,no,5,no,41,0.2,192,1,12,1362.0,1853,3242,18,11.0,4,yes,no,yes,very_high_cost
1618,502,no,0.8,no,7,no,52,1.0,82,6,8,281.0,1159,2666,5,4.0,20,yes,yes,no,high_cost
1619,1641,no,1.1,no,6,no,48,0.7,97,8,7,224.0,1994,1695,13,6.0,17,yes,no,yes,high_cost
1620,623,no,1.4,yes,0,yes,15,0.2,189,3,1,778.0,844,3510,14,4.0,18,yes,no,yes,high_cost
1621,962,yes,1.1,yes,3,no,17,0.1,161,8,20,546.0,1424,3438,14,3.0,20,no,no,no,very_high_cost
1622,1057,yes,2.7,no,3,yes,41,0.1,97,4,10,397.0,891,2033,16,9.0,2,yes,yes,no,medium_cost
1623,1862,no,1.5,no,1,no,62,1.0,182,1,2,386.0,1046,1017,11,3.0,9,yes,no,no,medium_cost
1624,555,yes,3.0,yes,5,yes,38,0.8,193,2,10,214.0,1970,1686,8,1.0,8,yes,no,yes,medium_cost
1625,1000,no,2.7,no,1,yes,58,1.0,135,5,12,461.0,833,862,7,5.616666666666666,20,yes,no,no,low_cost
1626,841,no,0.5,no,6,yes,11,0.3,81,5,14,125.0,675,957,6,5.0,11,yes,yes,no,low_cost
1627,865,no,2.9,no,5,no,16,0.1,89,4,12,335.0,1009,3494,13,3.0,14,no,no,yes,very_high_cost
1628,999,no,2.6,yes,11,yes,56,1.0,165,4,13,342.0,1641,3083,8,4.0,11,yes,yes,yes,high_cost
1629,1232,no,1.2,no,12,no,30,0.9,131,6,14,625.0,761,1656,8,4.0,15,yes,yes,yes,medium_cost
1630,1194,no,2.3,no,6,yes,34,0.2,165,2,12,494.0,509,313,15,1.0,19,yes,yes,no,low_cost
1631,612,yes,0.5,yes,1,yes,20,0.8,179,8,6,1145.0,1487,3282,16,2.0,18,yes,yes,yes,very_high_cost
1632,1362,yes,2.9,no,0,no,47,0.5,186,6,4,600.0,1042,3629,19,17.0,5,no,yes,yes,very_high_cost
1633,1469,no,1.7,yes,11,yes,44,0.5,169,2,14,484.0,711,1687,15,5.0,5,yes,yes,yes,medium_cost
1634,986,yes,0.8,no,13,yes,28,0.8,182,4,20,199.0,679,1149,8,7.0,18,yes,yes,no,low_cost
1635,1843,no,2.8,no,1,yes,62,0.8,104,3,7,21.0,832,3899,5,4.0,6,yes,no,yes,very_high_cost
1636,1561,no,0.5,yes,10,yes,4,0.5,134,2,13,885.0,1811,1783,13,12.0,10,yes,yes,no,high_cost
1637,1695,yes,0.5,yes,2,yes,47,0.5,189,5,13,308.0,1208,1629,8,6.0,11,yes,yes,no,medium_cost
1638,667,no,2.6,yes,3,no,8,0.8,185,1,7,1015.0,1947,2528,11,8.0,8,no,yes,no,high_cost
1639,1768,yes,2.0,no,0,yes,2,0.8,88,7,2,1303.0,1814,3256,9,6.0,5,yes,yes,no,very_high_cost
1640,1269,yes,2.8,yes,16,no,41,1.0,180,8,17,406.0,1036,2341,10,9.0,16,no,no,yes,high_cost
1641,1109,yes,2.8,yes,6,no,57,0.9,151,1,12,124.0,833,2785,15,10.0,16,yes,no,no,high_cost
1642,936,no,0.5,yes,14,yes,14,0.1,164,3,17,150.0,1677,3761,13,1.0,12,yes,no,no,very_high_cost
1643,1713,yes,2.0,no,9,yes,5,0.7,199,6,16,108.0,1963,1513,15,6.0,2,yes,no,yes,medium_cost
1644,1175,yes,1.7,yes,1,yes,45,0.6,167,2,7,90.0,557,2240,10,6.0,5,yes,yes,no,medium_cost
1645,1940,yes,1.0,yes,0,yes,5,0.2,194,4,1,588.0,1809,820,19,18.0,3,yes,yes,yes,medium_cost
1646,855,yes,0.5,no,2,yes,59,0.5,159,2,3,1028.0,1196,1875,16,8.0,8,yes,yes,yes,medium_cost
1647,771,yes,0.5,yes,0,yes,33,0.1,157,3,17,776.0,1247,920,16,2.0,10,yes,yes,yes,low_cost
1648,645,no,2.5,no,10,yes,63,1.0,174,4,14,278.0,584,3615,18,8.0,13,yes,no,yes,high_cost
1649,1307,no,1.8,no,2,no,7,0.6,88,7,3,897.0,1103,1412,16,9.0,5,no,no,yes,medium_cost
1650,1948,no,2.9,yes,4,no,5,0.2,136,1,13,651.0,700,361,6,1.0,10,no,yes,no,low_cost
1651,1509,no,0.6,yes,5,no,50,0.3,81,4,8,1010.0,1684,1540,12,8.0,3,yes,yes,no,medium_cost
1652,626,yes,2.8,yes,3,yes,11,0.8,109,2,9,737.0,1759,1077,6,1.0,4,yes,no,yes,low_cost
1653,1190,no,2.0,yes,0,no,40,0.2,93,5,1,1399.0,1646,3610,13,7.0,9,no,no,yes,very_high_cost
1654,1727,yes,2.1,yes,10,no,57,0.3,158,6,18,376.0,1288,512,5,2.0,6,no,no,no,low_cost
1655,1670,yes,3.0,no,14,no,62,0.5,114,8,20,1117.0,1330,3024,6,5.616666666666666,20,no,no,yes,very_high_cost
1656,1150,yes,0.5,yes,4,yes,27,1.0,134,1,17,234.0,1947,1610,11,5.616666666666666,16,yes,no,no,medium_cost
1657,1208,no,2.9,no,5,yes,16,1.0,175,1,19,691.0,1028,2201,17,16.0,12,yes,no,no,medium_cost
1658,1812,yes,1.3,yes,4,yes,42,1.0,162,7,15,380.0,1550,3338,18,13.0,11,yes,yes,yes,very_high_cost
1659,770,yes,1.5,yes,6,no,61,0.2,196,4,9,603.0,1483,3473,7,3.0,4,no,no,yes,very_high_cost
1660,1559,yes,1.3,yes,10,yes,10,0.3,114,8,17,117.0,681,2203,7,5.0,15,yes,yes,yes,medium_cost
1661,1902,no,0.5,no,10,no,13,0.2,155,4,11,766.0,877,940,14,10.0,15,yes,yes,no,medium_cost
1662,1751,no,2.5,no,1,no,4,0.6,146,8,9,1499.0,1952,1155,19,14.0,12,no,yes,yes,medium_cost
1663,1416,yes,1.8,yes,0,no,20,0.1,93,4,0,1175.0,1578,3872,10,2.0,7,no,no,yes,very_high_cost
1664,1288,no,0.5,yes,3,yes,61,0.2,115,6,6,988.0,1503,1882,16,6.0,10,yes,no,yes,high_cost
1665,1003,yes,2.9,no,16,yes,16,0.6,119,8,19,190.0,1905,1798,16,7.0,10,yes,no,no,medium_cost
1666,1715,yes,0.5,yes,1,yes,18,0.1,96,6,3,674.0,1375,2598,17,2.0,3,yes,no,no,very_high_cost
1667,1967,no,0.5,no,0,yes,46,0.6,199,1,7,518.0,1374,1567,15,2.0,7,yes,yes,no,medium_cost
1668,962,no,1.0,yes,14,no,2,0.9,125,1,20,1618.0,1916,1491,16,2.0,14,yes,no,no,medium_cost
1669,1487,no,1.5,no,5,yes,42,0.8,120,2,7,857.0,989,2003,12,4.0,3,yes,no,no,high_cost
1670,1569,yes,1.6,yes,4,yes,54,0.9,190,4,6,371.0,665,3905,6,2.0,4,yes,no,no,very_high_cost
1671,1146,no,3.0,no,5,yes,57,0.4,111,5,10,73.0,583,291,19,9.0,11,yes,yes,yes,low_cost
1672,1379,yes,1.5,no,6,yes,9,0.8,118,8,13,98.0,755,1693,11,4.0,18,yes,no,yes,medium_cost
1673,1504,no,1.9,yes,7,yes,25,0.3,152,4,9,395.0,1853,1788,13,11.0,13,yes,no,yes,medium_cost
1674,1945,no,1.2,no,3,no,26,0.7,112,6,5,1064.0,1540,3322,18,7.0,20,no,no,yes,very_high_cost
1675,1630,yes,2.8,yes,0,yes,32,0.9,80,6,1,712.0,1726,1751,12,10.0,20,yes,no,yes,high_cost
1676,1125,yes,2.7,no,10,no,23,0.4,117,1,14,774.0,939,1641,14,8.0,12,yes,yes,no,medium_cost
1677,614,yes,0.7,no,4,yes,51,0.1,178,7,7,1012.0,1040,2854,10,7.0,12,yes,no,yes,high_cost
1678,854,no,1.0,no,5,yes,17,0.9,101,4,9,730.0,1148,3115,7,5.616666666666666,2,yes,no,no,high_cost
1679,1470,yes,1.7,yes,6,no,45,0.1,121,1,9,777.0,1090,3259,10,1.0,14,yes,no,yes,very_high_cost
1680,1826,yes,0.5,yes,5,yes,49,0.6,172,8,6,973.0,1633,1612,17,9.0,17,yes,yes,no,high_cost
1681,807,yes,0.5,yes,0,no,37,0.2,127,4,0,245.0,829,2319,5,4.0,4,no,no,no,medium_cost
1682,1996,yes,2.8,yes,0,yes,7,0.1,138,5,4,937.0,1083,1258,17,14.0,16,yes,no,no,medium_cost
1683,1083,yes,2.0,no,3,no,41,0.7,158,5,5,937.0,1164,1543,18,3.0,10,no,no,yes,medium_cost
1684,1035,no,0.5,yes,14,yes,49,0.3,178,2,15,574.0,1171,3991,12,4.0,19,yes,no,no,very_high_cost
1685,1521,yes,1.6,no,5,yes,62,0.3,143,1,9,678.0,1630,3555,5,2.0,19,yes,no,no,very_high_cost
1686,1314,yes,2.8,yes,13,yes,5,1.0,87,4,18,82.0,512,3411,17,16.0,18,yes,no,no,very_high_cost
1687,535,no,1.9,no,5,no,24,0.2,190,8,19,398.0,1775,524,9,3.0,4,no,no,no,low_cost
1688,673,yes,1.9,no,13,yes,35,0.4,142,6,14,1096.0,1570,3541,18,17.0,4,yes,no,yes,very_high_cost
1689,1219,no,1.6,yes,5,no,4,0.3,169,6,7,1419.0,1698,1998,9,2.0,4,no,no,no,high_cost
1690,1606,yes,0.5,yes,0,yes,33,0.9,200,5,0,157.0,770,3437,11,1.0,2,yes,no,no,very_high_cost
1691,1603,yes,0.5,yes,1,yes,17,0.5,114,2,8,430.0,1207,1637,17,3.0,11,yes,no,yes,medium_cost
1692,1958,no,0.5,no,6,yes,52,0.4,153,1,14,1524.0,1848,3064,7,6.0,3,yes,no,no,very_high_cost
1693,695,no,0.5,no,18,yes,12,0.6,196,2,19,1649.0,1829,2855,16,13.0,7,yes,yes,yes,high_cost
1694,1441,no,0.6,yes,0,yes,53,0.5,106,1,12,254.0,954,1393,9,4.0,4,yes,yes,yes,medium_cost
1695,1470,no,2.2,yes,4,yes,33,0.4,138,7,10,1790.0,1988,1633,18,4.0,4,yes,no,no,high_cost
1696,1890,no,1.1,no,4,yes,48,0.5,127,4,5,1438.0,1832,2392,10,4.0,15,yes,no,yes,very_high_cost
1697,1152,yes,2.1,yes,0,yes,26,0.3,82,2,0,1304.0,1673,3284,15,2.0,8,yes,no,yes,very_high_cost
1698,1619,yes,0.9,no,3,no,20,0.9,117,6,9,813.0,1180,464,7,5.0,16,yes,no,yes,low_cost
1699,1002,yes,1.8,no,1,no,45,0.7,180,7,7,948.0,1007,1234,19,13.0,18,yes,yes,no,low_cost
1700,742,yes,0.5,no,0,yes,36,0.7,139,3,1,1161.0,1288,292,8,5.616666666666666,6,yes,yes,yes,low_cost
1701,1306,yes,2.1,yes,2,yes,33,0.4,174,3,9,867.0,1258,2521,6,5.0,16,yes,no,no,high_cost
1702,1424,yes,2.9,yes,0,no,20,0.6,180,5,0,181.0,1199,2658,15,5.616666666666666,19,yes,no,no,high_cost
1703,942,no,1.4,yes,8,no,27,0.5,91,4,9,754.0,1532,587,6,3.0,13,no,yes,yes,low_cost
1704,1934,yes,2.7,no,8,yes,2,0.1,118,4,16,242.0,1127,2190,18,1.0,9,yes,no,yes,high_cost
1705,1290,yes,1.4,yes,19,yes,35,0.3,110,4,20,405.0,742,879,16,2.0,8,yes,no,no,low_cost
1706,930,no,2.1,yes,0,no,54,0.9,80,1,13,1569.0,1763,1743,7,1.0,9,no,yes,no,high_cost
1707,1699,yes,0.5,no,16,no,21,0.1,156,4,20,105.0,1099,1181,16,5.616666666666666,18,yes,yes,no,medium_cost
1708,1849,yes,0.5,no,1,no,29,0.5,181,7,12,978.0,1986,3330,14,4.0,15,yes,no,yes,very_high_cost
1709,1922,no,0.5,no,15,yes,42,0.6,153,8,16,725.0,1882,3564,12,1.0,17,yes,no,no,very_high_cost
1710,548,no,1.0,yes,0,yes,56,0.4,146,4,14,657.0,1657,562,17,14.0,8,yes,yes,yes,low_cost
1711,916,yes,0.5,no,0,yes,47,0.2,82,4,1,1147.0,1393,1659,11,10.0,11,yes,yes,no,medium_cost
1712,1783,yes,0.5,no,8,no,14,0.6,183,8,11,910.0,1566,1816,12,7.0,7,no,no,yes,high_cost
1713,1083,yes,1.4,yes,2,yes,49,0.8,156,5,9,295.0,503,1338,16,8.0,5,yes,yes,yes,low_cost
1714,1698,no,2.8,no,10,yes,7,0.8,131,8,12,26.0,508,2992,15,3.0,17,yes,yes,no,high_cost
1715,1969,no,0.8,yes,5,yes,7,0.2,85,8,20,332.0,764,315,16,7.0,7,yes,yes,no,low_cost
1716,869,no,1.9,no,0,no,2,0.6,197,7,3,519.0,533,3249,19,5.616666666666666,12,no,no,yes,high_cost
1717,1337,yes,2.7,yes,0,no,5,0.7,200,4,1,161.0,1029,3242,10,1.0,20,no,yes,no,high_cost
1718,637,yes,0.8,yes,2,no,28,0.6,194,4,6,1080.0,1289,2725,15,10.0,7,no,no,no,high_cost
1719,833,yes,0.6,yes,0,yes,27,0.3,145,4,2,649.0,1290,586,19,8.0,19,yes,no,yes,low_cost
1720,1248,no,2.4,no,6,yes,9,0.4,89,3,8,71.0,1686,2454,9,8.0,13,yes,yes,no,high_cost
1721,1174,yes,0.9,no,7,no,30,1.0,147,4,20,744.0,1244,804,17,14.0,16,no,yes,yes,low_cost
1722,1831,yes,2.3,no,3,yes,44,0.2,148,7,14,437.0,1113,2460,10,5.0,18,yes,no,no,high_cost
1723,1002,no,2.6,yes,7,no,27,0.1,146,1,10,115.0,1111,1295,18,15.0,17,yes,no,yes,low_cost
1724,1010,yes,2.0,yes,2,yes,8,0.9,139,5,3,547.0,957,2625,15,11.0,12,yes,yes,no,high_cost
1725,1117,yes,0.5,yes,2,no,21,0.1,177,2,19,495.0,1035,1999,15,9.0,2,yes,no,yes,medium_cost
1726,990,yes,2.7,yes,3,no,15,0.9,153,2,7,1466.0,1717,2698,11,8.0,6,yes,no,no,high_cost
1727,1564,no,1.4,no,5,yes,26,0.1,129,6,16,117.0,1115,3742,13,3.0,13,yes,yes,no,very_high_cost
1728,1065,no,2.8,yes,0,yes,21,0.1,158,5,3,760.0,1722,1193,16,13.0,20,yes,no,yes,medium_cost
1729,1982,no,1.1,no,12,no,24,0.1,129,7,16,764.0,1873,3511,16,14.0,15,yes,yes,yes,very_high_cost
1730,1607,no,1.1,yes,6,yes,20,1.0,192,2,8,776.0,1005,885,11,1.0,14,yes,yes,no,low_cost
1731,1066,no,3.0,yes,6,yes,5,0.5,167,5,7,53.0,1504,1044,8,7.0,11,yes,no,no,low_cost
1732,681,no,0.5,yes,12,yes,17,0.9,194,5,19,371.0,1702,2548,6,1.0,5,yes,no,yes,high_cost
1733,1163,yes,2.1,yes,0,yes,19,0.9,132,2,1,728.0,818,2940,13,5.616666666666666,15,yes,no,yes,high_cost
1734,1285,no,0.8,yes,4,yes,11,0.8,199,5,7,1791.0,1896,3966,17,15.0,2,yes,yes,yes,very_high_cost
1735,753,yes,0.5,no,11,yes,48,0.1,121,8,20,606.0,1316,3484,11,10.0,16,yes,no,no,very_high_cost
1736,1779,yes,2.6,yes,2,no,5,0.8,90,1,3,1225.0,1717,1246,12,2.0,20,no,yes,no,medium_cost
1737,987,yes,1.9,no,4,yes,52,0.5,83,3,8,419.0,736,2757,17,12.0,15,yes,yes,no,high_cost
1738,511,no,0.9,yes,15,yes,24,0.6,136,3,18,367.0,1264,2378,18,3.0,4,yes,no,no,medium_cost
1739,1044,no,1.8,no,4,yes,12,0.7,104,6,5,1230.0,1263,1794,18,7.0,19,yes,yes,yes,medium_cost
1740,1855,no,0.5,no,5,no,32,0.6,187,8,18,267.0,1161,3933,7,5.616666666666666,7,yes,no,yes,very_high_cost
1741,946,yes,1.4,no,9,no,26,0.1,186,6,10,273.0,891,1637,7,3.0,6,yes,no,yes,low_cost
1742,657,yes,1.9,yes,2,no,21,0.1,110,8,8,705.0,1905,783,6,1.0,11,yes,yes,no,low_cost
1743,1673,yes,1.6,no,2,no,42,0.5,182,5,6,214.0,679,3094,12,4.0,20,no,no,no,high_cost
1744,731,yes,0.5,yes,0,yes,28,0.5,130,8,0,424.0,1032,1774,12,8.0,10,yes,no,no,medium_cost
1745,926,yes,0.8,no,6,yes,59,0.8,161,7,14,84.0,793,256,18,7.0,2,yes,no,yes,low_cost
1746,1261,no,0.5,no,3,yes,52,0.3,86,2,9,605.0,1429,1365,9,3.0,16,yes,no,yes,medium_cost
1747,618,no,1.1,no,11,yes,45,0.2,188,3,20,1175.0,1586,2339,19,2.0,10,yes,yes,no,high_cost
1748,936,yes,2.3,no,5,yes,57,0.2,129,2,6,657.0,938,2049,12,8.0,5,yes,yes,no,medium_cost
1749,1485,yes,0.9,yes,0,yes,28,0.8,158,5,1,371.0,1023,3241,14,11.0,11,yes,yes,no,very_high_cost
1750,1339,yes,0.5,yes,10,yes,21,0.5,80,4,11,833.0,1441,867,8,3.0,3,yes,yes,no,low_cost
1751,508,yes,1.3,no,1,no,50,0.7,82,5,9,102.0,1195,2175,14,4.0,14,no,no,yes,medium_cost
1752,1938,yes,0.5,yes,5,no,44,0.5,121,2,9,1299.0,1935,3497,18,10.0,18,no,yes,no,very_high_cost
1753,995,no,1.3,yes,1,no,10,0.1,104,4,3,258.0,1889,609,11,3.0,5,yes,no,yes,low_cost
1754,1086,yes,1.7,yes,0,yes,43,0.2,111,6,1,56.0,1150,3285,11,5.0,17,yes,yes,no,high_cost
1755,1322,no,2.3,yes,1,yes,35,0.1,157,1,3,443.0,708,3684,15,8.0,6,yes,no,no,very_high_cost
1756,1864,no,1.9,yes,2,no,57,0.1,181,6,6,1279.0,1793,3586,19,9.0,8,no,no,yes,very_high_cost
1757,1944,yes,0.5,no,1,yes,26,0.5,92,4,9,313.0,712,2322,19,8.0,7,yes,no,yes,high_cost
1758,581,no,0.6,no,5,yes,56,0.2,180,2,10,523.0,565,354,10,4.0,13,yes,yes,yes,low_cost
1759,1020,yes,0.7,yes,3,yes,27,0.7,128,4,4,919.0,1482,3204,18,1.0,9,yes,no,yes,very_high_cost
1760,1936,no,1.3,no,2,no,44,0.1,139,3,3,570.0,1021,1400,17,7.0,3,no,no,yes,medium_cost
1761,1329,yes,1.7,no,5,yes,23,0.6,198,8,6,380.0,682,2308,11,10.0,9,yes,yes,no,medium_cost
1762,808,yes,0.5,yes,3,no,46,0.5,105,8,15,119.0,529,1082,15,5.0,10,yes,no,yes,low_cost
1763,994,no,1.2,yes,4,no,40,0.9,164,2,17,296.0,839,3104,17,7.0,11,no,no,no,high_cost
1764,1811,yes,2.0,no,3,yes,22,0.2,82,2,8,358.0,614,2847,9,2.0,4,yes,no,yes,high_cost
1765,765,yes,2.5,no,3,no,44,0.3,88,8,11,1364.0,1851,2256,6,1.0,19,no,yes,yes,high_cost
1766,993,yes,2.3,yes,0,no,16,0.4,106,7,13,424.0,1639,1113,14,1.0,6,no,no,yes,low_cost
1767,1136,yes,1.6,no,15,no,32,0.5,150,6,19,961.0,1030,3210,10,3.0,8,yes,yes,yes,very_high_cost
1768,719,yes,0.5,yes,0,yes,23,0.4,113,6,9,431.0,1727,3990,14,9.0,12,yes,yes,yes,very_high_cost
1769,733,yes,0.6,yes,0,no,63,0.3,105,7,10,950.0,1739,984,17,4.0,9,yes,no,yes,low_cost
1770,1946,no,2.7,yes,8,no,8,0.3,123,8,19,647.0,1849,3117,6,5.616666666666666,2,yes,no,no,very_high_cost
1771,1230,yes,1.6,no,0,yes,48,0.7,111,7,2,1960.0,1963,1622,18,17.0,16,yes,yes,yes,high_cost
1772,1577,no,1.0,yes,0,yes,64,0.1,105,3,7,116.0,1432,2967,7,3.0,7,yes,yes,yes,very_high_cost
1773,1514,yes,1.4,no,3,yes,12,0.6,138,3,4,306.0,538,1037,15,3.0,15,yes,no,yes,low_cost
1774,579,yes,2.5,no,3,no,7,1.0,89,8,10,808.0,1517,2908,12,4.0,11,no,no,yes,high_cost
1775,574,yes,3.0,no,1,yes,30,0.9,126,2,3,94.0,1334,1167,5,3.0,19,yes,no,no,low_cost
1776,1072,yes,2.2,yes,6,no,19,0.4,114,8,16,380.0,877,2715,15,9.0,16,no,yes,no,high_cost
1777,843,no,1.3,yes,1,no,16,0.9,119,7,4,593.0,732,1734,17,8.0,14,no,no,yes,medium_cost
1778,1492,yes,1.5,no,5,no,11,0.9,85,3,7,1684.0,1746,2259,14,12.0,19,no,yes,yes,very_high_cost
1779,1807,yes,2.9,no,0,no,16,0.2,125,3,0,1221.0,1415,2921,8,5.0,17,no,yes,no,very_high_cost
1780,909,yes,0.7,yes,7,no,47,0.1,146,3,9,410.0,1643,1244,14,10.0,16,no,yes,no,low_cost
1781,1876,no,1.3,yes,9,yes,64,1.0,98,3,19,600.0,1211,3132,17,5.616666666666666,2,yes,yes,yes,very_high_cost
1782,1436,yes,2.4,yes,3,yes,23,0.3,106,5,4,189.0,1411,2488,8,4.0,8,yes,no,no,high_cost
1783,1251,no,0.5,yes,10,yes,29,0.7,133,6,16,308.0,591,1052,11,9.0,11,yes,no,no,low_cost
1784,636,no,0.5,no,8,yes,28,0.9,152,2,15,148.0,742,2927,15,6.0,3,yes,no,no,high_cost
1785,1354,yes,0.7,yes,3,yes,26,0.5,136,4,6,297.0,918,2090,5,1.0,13,yes,yes,no,medium_cost
1786,930,yes,0.5,yes,3,yes,34,0.5,190,4,16,1050.0,1726,2131,7,2.0,6,yes,no,yes,high_cost
1787,1830,yes,1.0,no,7,yes,47,0.3,117,1,11,1191.0,1882,3362,13,10.0,11,yes,no,no,very_high_cost
1788,1424,no,0.5,yes,16,yes,23,0.6,80,4,18,1399.0,1663,1053,14,11.0,16,yes,yes,yes,medium_cost
1789,583,yes,0.9,yes,1,no,51,0.9,88,8,2,1658.0,1794,1799,16,9.0,7,no,yes,no,medium_cost
1790,648,yes,0.5,yes,9,yes,54,0.4,109,5,20,1153.0,1817,3124,5,5.616666666666666,13,yes,no,no,very_high_cost
1791,1203,yes,0.5,yes,0,yes,11,0.9,109,2,12,35.0,510,1672,17,13.0,19,yes,yes,no,low_cost
1792,1777,no,2.2,yes,0,no,15,0.2,100,4,7,553.0,874,1552,10,8.0,10,yes,yes,no,medium_cost
